"GeneCluster"	"NS"	"REG"	"FC"	"p"	"FDR"
"DSM_0396080879"	2.62280423280423	0.822	0.313405015028948	0.46	0.636991321118611
"DSM_0396334833"	4.10222222222222	8.467	2.06400325027086	0.0159	0.0864863636363636
"DSM_0396340113"	2.55675555555556	2.35	0.91913362421124	0.807	0.890967708867248
"DSM_0396583298"	6.92956043956044	8.2775	1.19452021123075	0.746	0.84997831261571
"DSM_0396737893"	4.21576576576577	14.04	3.33035580724436	0.0813	0.222931468531469
"DSM_0396846193"	0.392510460251046	1.5976	4.07020999893402	0.348	0.540246486486486
"DSM_0397148158"	4.63529880478088	7.05675675675676	1.52239522282326	4.67e-05	0.00291570434782609
"DSM_0397434674"	3.19678733031674	2.302	0.720097949015556	0.676	0.797209964412811
"DSM_0397501182"	5.71351485148515	9.89428571428572	1.73173361257892	0.116	0.274425041186161
"DSM_0397793435"	5.55185328185328	8.88117647058824	1.59967780481828	0.115	0.273259790402648
"DSM_0397902707"	8.83015625	21.2628571428571	2.40798198138987	0.0147	0.0821369649805447
"DSM_0398189523"	23.8807648725212	21.4608	0.898664683252846	0.367	0.555724428822496
"DSM_0398218970"	4.73041131105398	9.14806451612903	1.93388352821496	0.00129	0.0214580988593156
"DSM_0398327307"	4.13756097560976	2.48	0.59938693704315	0.672	0.794886326194399
"DSM_0398707215"	5.21258823529412	8.68529411764706	1.66621527072472	0.53	0.694838709677419
"DSM_0398832037"	1.15309045226131	1.199	1.03981435077245	0.875	0.931891223733004
"DSM_0398835797"	2.40073170731707	3.63661016949153	1.51479241033377	0.629	0.766760611205433
"DSM_0398840057"	3.05611940298507	2.8025	0.91701260011721	0.988	0.996559119644111
"DSM_0399162746"	7.2308734939759	14.856	2.05452356653406	0.154	0.329246650124069
"DSM_0399523370"	5.10398533007335	8.9768	1.7587824845631	0.0197	0.0976612197928654
"DSM_0399760300"	4.89437037037037	3.65272727272727	0.74631198628535	0.856	0.920301472423259
"DSM_0400130673"	15.2514285714286	18.7147945205479	1.22708469130607	0.0671	0.199631767955801
"DSM_0400310959"	3.38502392344498	5.73931034482759	1.69550067433102	0.218	0.402893178893179
"DSM_0400398580"	3.37768907563025	5.38	1.59280498575676	0.0976	0.246604574780059
"DSM_0400456103"	3.4702380952381	4.5025	1.29746140651801	0.101	0.251652978600347
"DSM_0400606684"	4.37221843003413	12.4828571428571	2.85503968811542	0.0168	0.0883692307692308
"DSM_0400614705"	5.87571428571429	12.1933333333333	2.07520868790015	0.172	0.351007105637139
"DSM_0400685034"	7.53720670391061	10.2182894736842	1.35571304796279	0.0146	0.0817903771131339
"DSM_0400726572"	3.82979865771812	4.13052631578947	1.07852309871834	0.653	0.781857698721512
"DSM_0401392459"	7.46102564102564	10.676875	1.43101974362499	0.347	0.53966642599278
"DSM_0401394768"	4.10729241877256	6.13026315789474	1.4925314618156	3.77e-05	0.00246078181818182
"DSM_0401395770"	5.81332	10.2954545454545	1.77101115119322	0.35	0.541400359066427
"DSM_0401644443"	4.21954248366013	26.924	6.38078656732601	0.000907	0.0176977297297297
"DSM_0401659595"	5.40880597014925	22.633	4.18447252959519	0.0123	0.0751608510638298
"DSM_0401883595"	3.56394366197183	12.2225	3.42948743281695	0.0838	0.226055353788353
"DSM_0402010493"	1.78820512820513	8.35666666666667	4.67321479782048	0.0777	0.216795077720207
"DSM_0402039145"	20.0908878504673	23.5820689655172	1.17376937948358	0.208	0.392150547045952
"DSM_0402505009"	2.62581481481481	6.609	2.51693301550136	0.476	0.650780069819105
"DSM_0402522243"	2.511	3.04	1.21067303863003	0.554	0.714560479041916
"DSM_0402740733"	2.65857142857143	3.63666666666667	1.36790256134695	0.188	0.367970922308042
"DSM_0402872715"	18.6085185185185	32.66	1.75511016460004	0.101	0.251652978600347
"DSM_0402955150"	9.58698630136986	19.9533333333333	2.08129361053559	0.00791	0.0597829473684211
"DSM_0403083241"	3.76071207430341	9.45714285714286	2.51472132678347	0.0019	0.0266618892508143
"DSM_0403174500"	5.38866666666667	9.00333333333333	1.67079054806384	0.126	0.288727659574468
"DSM_0403480653"	8.21867132867133	15.8846153846154	1.93274736868975	0.00293	0.0343935694822888
"DSM_0403570185"	2.3802479338843	5.74133333333333	2.41207365484995	0.0517	0.172253364269142
"DSM_0403710831"	5.30054166666667	9.56266666666667	1.80409234905238	0.205	0.38887714663144
"DSM_0404204540"	0.728488372093023	1.88909090909091	2.59316549372415	0.188	0.367970922308042
"DSM_0404341664"	6.278125	14.14	2.25226480836237	0.173	0.351714959886739
"DSM_0404461384"	3.64952830188679	7.47411764705882	2.04796812870166	0.17	0.34857686815802
"DSM_0404513711"	6.92268656716418	16.4275	2.37299491181924	0.263	0.451036624203822
"DSM_0404573624"	6.91206896551724	8.715	1.26083811424295	0.844	0.914015082956259
"DSM_0404680818"	6.38335526315789	13.3206666666667	2.08678134265033	0.0049	0.0461908096280087
"DSM_0404906402"	0.744653465346535	0.565555555555556	0.759488247721195	0.232	0.419763124737505
"DSM_0404944484"	9.77918032786885	12.8839534883721	1.31748807736526	0.0261	0.114499796334012
"DSM_0404955405"	3.396875	9.13666666666667	2.68972707758356	0.131	0.297651898734177
"DSM_0404979108"	7.09295384615385	15.0184782608696	2.11737995010546	6.49e-07	0.000164464235294118
"DSM_0405081825"	5.54746268656716	13.078	2.35747417133018	0.00904	0.0638431475409836
"DSM_0405163203"	2.76198952879581	4.663125	1.68832102778936	0.00113	0.0199509836065574
"DSM_0405179129"	5.26523131672598	19.074375	3.62270408508107	0.00133	0.0216212830188679
"DSM_0405261784"	3.0219	2.375	0.785929382176776	0.854	0.919068698476143
"DSM_0405277773"	3.47488888888889	5.015	1.44321161348085	0.168	0.34595793499044
"DSM_0405399473"	6.58984615384615	7.17777777777778	1.08921780724554	0.722	0.83477616747182
"DSM_0405423263"	2.16433962264151	5.97111111111111	2.7588605081413	0.164	0.340816208393632
"DSM_0405500796"	3.32672131147541	4.27583333333333	1.28529952857307	0.636	0.770497187851519
"DSM_0405743550"	4.57285714285714	10.9066666666667	2.38508799333542	0.0738	0.210271428571429
"DSM_0406117621"	2.66201834862385	4.752	1.78511166253102	0.254	0.442113939393939
"DSM_0406320634"	2.79360849056604	6.58142857142857	2.35588794695246	0.0973	0.246135290663535
"DSM_0406323897"	3.31357664233577	1.9175	0.578679839633448	0.809	0.892032761709752
"DSM_0406449684"	6.06616740088106	5.71875	0.942728682226838	0.405	0.59043654822335
"DSM_0406800622"	3.41408163265306	19.8933333333333	5.82684759001335	0.000312	0.00884273684210526
"DSM_0407279514"	4.16383928571429	3.78416666666667	0.908816697044423	0.0434	0.156066110183639
"DSM_0407341775"	3.53745762711864	3.495	0.987997700158114	0.661	0.787278960464473
"DSM_0407944386"	6.36864077669903	8.985	1.41081909233654	0.117	0.275881773399015
"DSM_0407977051"	2.81887096774194	6.017	2.13454254162614	0.0214	0.102777257525084
"DSM_0408112737"	9.89833333333333	3.2725	0.330611214009092	0.229	0.416433938370621
"DSM_0408204606"	4.81068965517241	6.30590909090909	1.31081186751031	0.12	0.27974025974026
"DSM_0408262541"	1.68359550561798	1.02	0.605846235985051	0.0903	0.236287272727273
"DSM_0408299565"	13.1279473684211	9.26428571428571	0.705691868979512	0.0789	0.219432666236281
"DSM_0408318365"	4.69094594594595	8.91916666666667	1.90135780063185	0.0253	0.112945492227979
"DSM_0409770359"	0.887505376344086	0.825	0.929571833579685	0.622	0.761243181818182
"DSM_0409990786"	6.06430555555556	10.8244444444444	1.78494377390468	0.0713	0.206714516129032
"DSM_0410021419"	6.91645739910314	11.6075757575758	1.67825450050208	0.000764	0.0162936237623762
"DSM_0410212253"	2.32617571059432	3.91647058823529	1.6836520862969	0.719	0.832424617038431
"DSM_0410397541"	3.2775	2.91666666666667	0.889905924230867	0.232	0.419763124737505
"DSM_0410549854"	4.06663157894737	5.24583333333333	1.28997014642059	0.000502	0.0124535862068966
"DSM_0410733877"	21.7341071428571	26.7304444444444	1.22988463564418	0.0646	0.19447714884696
"DSM_0411160708"	1.83310344827586	0.843333333333333	0.460057687484324	0.56	0.71821375409348
"DSM_0411426168"	7.84592592592593	9.4964	1.21036064954683	0.164	0.340816208393632
"DSM_0411523860"	2.65190082644628	1.56785714285714	0.591220126794173	0.84	0.91151637279597
"DSM_0411761648"	6.03717171717172	9.62117647058824	1.59365625516704	0.0987	0.248074445740957
"DSM_0411817585"	4.18295285359801	9.17071428571429	2.19240201998117	0.0528	0.173768067226891
"DSM_0412427316"	6.53782608695652	4.853	0.742295670678992	0.575	0.727275396359366
"DSM_0412503493"	2.98375	4.02822222222222	1.35005353069869	0.546	0.708057796508128
"DSM_0412541606"	8.30294444444444	8.86785714285714	1.06803763438291	0.764	0.862955427372837
"DSM_0412585069"	3.93683168316832	8.92	2.26578139932599	0.0255	0.113485537190083
"DSM_0412693536"	7.58447368421053	12.3333333333333	1.62612909568255	0.22	0.405025641025641
"DSM_0412760461"	7.81422297297297	12.6915	1.62415380824121	0.0176	0.0906947368421053
"DSM_0412792563"	5.19026315789474	10.8275	2.08611773056837	0.0418	0.152476206604572
"DSM_0412908758"	10.8257	15.0176923076923	1.38722598147855	0.0336	0.134275324675325
"DSM_0412917478"	8.67033783783784	11.9186725663717	1.37464915315732	9.11e-05	0.00423851612903226
"DSM_0413138692"	1.90322580645161	7.635	4.01161016949152	0.0518	0.172453168469861
"DSM_0413140878"	2.57268656716418	1.72	0.668561814700934	0.231	0.418481076534903
"DSM_0413337500"	4.16075471698113	5.8596	1.40830219481226	0.095	0.243172905525847
"DSM_0413369290"	12.4196296296296	14.5541176470588	1.17186406367038	0.596	0.744222608695652
"DSM_0413396212"	7.307109375	11.3447058823529	1.55255728361845	0.0621	0.189869978708304
"DSM_0413849769"	4.82328025477707	15.3553846153846	3.18359784301904	3.16e-05	0.002154
"DSM_0414087275"	5.92243781094527	7.10583333333333	1.1998156097479	0.259	0.447382518043304
"DSM_0414101200"	6.44288732394366	11.7091666666667	1.81737877413314	0.112	0.268500834724541
"DSM_0414351051"	3.21569230769231	1.78	0.553535546837623	0.508	0.677543034055727
"DSM_0414459546"	3.86911764705882	10.2430769230769	2.64739350349385	0.406	0.591294117647059
"DSM_0414535422"	4.86366666666667	6.97684210526316	1.43448196256524	0.296	0.485778285714286
"DSM_0414566468"	16.4503225806452	18.764	1.14064632520198	0.508	0.677543034055727
"DSM_0414759206"	0.75979020979021	0.4475	0.588978370915785	0.0775	0.216658014276444
"DSM_0415844797"	5.76384615384615	7.615	1.32116642199386	0.415	0.59953722334004
"DSM_0415939945"	16.0117253521127	22.8664285714286	1.4281052209287	0.00323	0.0361424415584416
"DSM_0415954931"	7.39115044247788	14.625625	1.97880223299808	0.0395	0.14821615986099
"DSM_0416129025"	8.15847058823529	21.5942857142857	2.64685463785641	0.00563	0.0490850909090909
"DSM_0416189753"	6.17467005076142	8.18545454545455	1.32565051705802	0.523	0.689227286631998
"DSM_0416310935"	4.55926315789474	8.73727272727273	1.91637824461688	0.0402	0.149165891472868
"DSM_0416398273"	2.46859813084112	17.3683333333333	7.03570707453118	0.00206	0.0279952050473186
"DSM_0416546551"	8.55403225806452	7.0275	0.82154237767512	0.957	0.979276959619952
"DSM_0417011622"	3.26849056603774	13.322	4.07588754834613	0.046	0.162299754299754
"DSM_0417017385"	25.2908679245283	28.9190476190476	1.14345809346466	0.251	0.438664503042596
"DSM_0417109187"	7.845	19.3466666666667	2.46611429785426	0.404	0.590177009155646
"DSM_0417138734"	7.43442028985507	10.5733333333333	1.4222135581656	0.458	0.636220077220077
"DSM_0417314879"	13.3075316455696	7.94375	0.596936397490714	0.0332	0.13317094972067
"DSM_0417439094"	4.48730769230769	12.19	2.71655095568698	0.931	0.965979768786127
"DSM_0417580170"	2.36526119402985	4.465	1.88774077521337	0.12	0.27974025974026
"DSM_0417865103"	1.09290993071594	1.001	0.915903471884707	0.646	0.777799888205702
"DSM_0417900408"	3.58074626865672	4.172	1.16512025342837	0.437	0.618258128078818
"DSM_0417920424"	3.04509505703422	9.32888888888889	3.06357887493167	0.0103	0.0677441221374046
"DSM_0418370949"	7.42482142857143	9.85555555555556	1.32737947307802	0.0773	0.216379727095517
"DSM_0418426702"	5.53258064516129	5.7025	1.03071249489826	0.799	0.884856555269923
"DSM_0418584520"	2.69	3.3475	1.24442379182156	0.755	0.856382306477093
"DSM_0418888594"	3.31294642857143	3.5975	1.08589138930063	0.244	0.432929159802306
"DSM_0419033256"	14.8695	14.5107692307692	0.975874725496434	0.677	0.798170771756979
"DSM_0419178549"	13.4630555555556	14.7629411764706	1.09655205057656	0.27	0.459202526648243
"DSM_0419586963"	17.2392783505155	28.4663157894737	1.65124752966371	0.0384	0.146259259259259
"DSM_0419693058"	3.45493150684932	4.342	1.25675429205821	0.213	0.397231168831169
"DSM_0420316691"	12.000641025641	11.4281034482759	0.952291083772787	0.818	0.897134419551935
"DSM_0420363125"	10.0835772357724	12.4580952380952	1.2354836926224	0.33	0.523046357615894
"DSM_0420420580"	6.92078125	15.7032	2.26899239157429	0.0125	0.0758450704225352
"DSM_0420442681"	4.81784946236559	8.02346666666667	1.66536267464179	5.18e-07	0.0001487696
"DSM_0420802543"	5.65045751633987	5.77722222222222	1.02243441447277	0.385	0.573109882515549
"DSM_0420971854"	2.6095	6.156	2.35907261927572	0.772	0.867669188625098
"DSM_0421094366"	11.5455339805825	9.02714285714286	0.781873135735849	0.943	0.973040479041916
"DSM_0421294000"	3.84038961038961	8.307	2.16306178350411	0.0286	0.121387980295567
"DSM_0421412351"	21.4778294573643	34.4258333333333	1.6028543946525	0.0942	0.242132219570406
"DSM_0421574125"	10.3738144329897	18.9478723404255	1.82650966650893	0.000351	0.00957030379746836
"DSM_0421604571"	11.1260262008734	12.4942857142857	1.12297827532574	0.349	0.540629989212513
"DSM_0421658284"	4.19454545454545	2.94666666666667	0.702499638780523	0.967	0.984831205673759
"DSM_0421820748"	6.56170731707317	9.37305555555556	1.42844767415447	0.0436	0.156654545454545
"DSM_0421862529"	15.45825	41.19	2.66459657464461	0.00883	0.0631887707641196
"DSM_0421992476"	0.90952380952381	6.9575	7.64960732984293	0.00202	0.0276259047619048
"DSM_0421993732"	2.13443661971831	9.33666666666667	4.37430026284822	0.324	0.517727002967359
"DSM_0422244945"	3.34408854166667	5.86105263157895	1.75266072011893	0.0466	0.163081072298944
"DSM_0422427853"	4.02150684931507	4.50333333333333	1.11981242406695	0.178	0.357160689333954
"DSM_0422966751"	2.24733727810651	2.927	1.30243022643497	0.785	0.876790251490796
"DSM_0423059389"	1.31121212121212	2.48952380952381	1.89864307174222	0.454	0.632955339805825
"DSM_0423190392"	1.248125	2.13333333333333	1.70923051243532	0.143	0.313508396946565
"DSM_0423241275"	3.2521186440678	3.63666666666667	1.1182453854506	0.779	0.873713095548034
"DSM_0423969886"	4.74027607361963	10.1126315789474	2.13334232477001	0.274	0.463626080125687
"DSM_0424224282"	2.83512345679012	3.37375	1.1899834527205	0.358	0.548653148345784
"DSM_0424764309"	6.78848484848485	15.0066666666667	2.21060619587537	0.106	0.259902105862265
"DSM_0425125472"	16.7047868852459	17.3930379746835	1.04120083028689	0.782	0.874573208722741
"DSM_0425661755"	8.71389937106918	10.3668421052632	1.18969036292545	0.949	0.975726014319809
"DSM_0425721895"	14.4190697674419	21.029	1.45841585755298	0.0062	0.0514474615384615
"DSM_0426183255"	2.27091954022988	4.78371428571429	2.10650980845849	0.0237	0.108848187633262
"DSM_0426865484"	4.27557142857143	1.35666666666667	0.31730651430608	0.945	0.973704855297776
"DSM_0427230182"	4.25092233009709	4.80111111111111	1.12942809543205	0.366	0.554990496304118
"DSM_0427269823"	5.82176991150442	14.3766666666667	2.46946665450602	0.026	0.11429387755102
"DSM_0428064554"	9.88834394904459	13.1	1.32479210548352	0.0921	0.239160216998192
"DSM_0428425309"	3.09136094674556	1.27090909090909	0.411116370039883	0.394	0.580688333903524
"DSM_0428470774"	4.54018518518519	14.4066666666667	3.17314516457968	0.0514	0.171519132455461
"DSM_0428625798"	4.93871921182266	7.72777777777778	1.56473317196865	0.0121	0.074680229226361
"DSM_0428791382"	3.74312977099237	7.50392857142857	2.00472038922635	0.0396	0.14821615986099
"DSM_0428793147"	4.75676470588235	13.86	2.91374513077351	0.0482	0.165876849642005
"DSM_0428833655"	8.45626373626374	14.3369565217391	1.69542447691842	0.153	0.328576271186441
"DSM_0428847416"	3.19151515151515	8.7	2.72597797189518	0.106	0.259902105862265
"DSM_0428866074"	4.09222222222222	5.47705882352941	1.3384069891872	0.0194	0.0968426419466976
"DSM_0428914581"	2.87279569892473	17.8425	6.21084889770558	0.00154	0.0234428268551237
"DSM_0429108013"	7.7548773006135	10.5783076923077	1.36408446997231	0.0133	0.0783272727272727
"DSM_0429283444"	3.08025210084034	6.15260869565217	1.99743673382242	0.0283	0.120777097729516
"DSM_0429345014"	15.6146198830409	22.9285714285714	1.46840407261365	0.249	0.436941751527495
"DSM_0429731767"	5.33694835680751	7.86883720930233	1.47440759835446	0.0134	0.0783272727272727
"DSM_0429847121"	3.09310810810811	9.321	3.01347372100135	0.0736	0.210118489065606
"DSM_0429930651"	4.97857142857143	1.5175	0.30480631276901	0.648	0.779554314437308
"DSM_0430101936"	9.65742105263158	17.7094117647059	1.83376200211134	0.00155	0.0235119718309859
"DSM_0430133890"	1.61282442748092	0.45	0.279013631200303	0.0642	0.193814716187807
"DSM_0430357913"	10.9280701754386	17.1436363636364	1.56877070593558	0.0389	0.147259402460457
"DSM_0430490484"	2.65305970149254	11.1225	4.19232932969537	0.0309	0.127506896551724
"DSM_0430734653"	17.4211363636364	24.7521428571429	1.42081103898645	0.0701	0.205435918367347
"DSM_0430797725"	1.53868852459016	9.90875	6.43973737481355	0.453	0.632584764991896
"DSM_0430836466"	5.26557894736842	13.322	2.53001619255143	0.0936	0.241743884892086
"DSM_0430858711"	3.03265957446809	9.082	2.99473111867261	0.00335	0.0365362025316456
"DSM_0431040645"	10.3889047619048	11.3802469135802	1.09542316292191	0.116	0.274425041186161
"DSM_0431645672"	5.528934169279	10.105	1.82765786146406	0.0275	0.118588588588589
"DSM_0431760946"	8.82528767123288	15.0107317073171	1.70087732734723	0.000834	0.0172935428571429
"DSM_0432262539"	17.0728055555556	21.5437142857143	1.26187311251278	0.153	0.328576271186441
"DSM_0432276695"	7.36294117647059	20.2683333333333	2.75274959388565	0.0056	0.0490220689655172
"DSM_0432303004"	3.89405660377358	11.9688888888889	3.07362992034843	0.0608	0.187760860215054
"DSM_0432427810"	8.75058441558441	11.392	1.301855905728	0.502	0.673083099906629
"DSM_0432739882"	2.55717948717949	7.93375	3.10253935626191	0.0218	0.103562239297475
"DSM_0433055790"	4.85153614457831	8.93142857142857	1.84094857902061	0.00841	0.0616161224489796
"DSM_0433080307"	12.8177099236641	14.9366666666667	1.16531476805311	0.286	0.476077279752705
"DSM_0433433056"	11.9303720930233	17.5631818181818	1.47214032229997	0.00648	0.0525722033898305
"DSM_0433664677"	1.42126888217523	3.40111111111111	2.39301032603048	0.83	0.905454545454545
"DSM_0433835766"	5.80931034482759	22.06	3.79735264438772	0.0346	0.137379539170507
"DSM_0434053784"	1.44117647058824	1.275	0.88469387755102	0.234	0.421434782608696
"DSM_0434181850"	3.77176991150442	3.132	0.830379390441332	0.411	0.595556004036327
"DSM_0434350352"	7.1348322147651	7.00833333333333	0.982270237389748	0.534	0.698382513661202
"DSM_0434640725"	3.20586538461538	1.82333333333333	0.568749187686832	0.727	0.837186848436247
"DSM_0434743861"	5.91991869918699	6.74125	1.13874030076221	0.178	0.357160689333954
"DSM_0435062659"	5.60698412698413	3.095	0.551990148341071	0.655	0.782729542302358
"DSM_0435077611"	3.66271844660194	2.32625	0.635115702698404	0.625	0.762964012468121
"DSM_0435135688"	3.66545454545455	4.70166666666667	1.28269675925926	0.482	0.656068246445498
